DTXSID,GUID
DTXSID80153164,29bfce74-4531-4f00-8f21-9ce31a8f1af0
DTXSID80158457,217a56b1-0641-4f10-a866-bda9f4d7d57a
DTXSID80161224,db293525-a997-4816-ab81-487fb2205194
DTXSID80162276,2ed3dea2-f3f9-4d86-b11f-02ace9052731
DTXSID80162276,679b205f-8a03-4812-bf50-5b6894d4d43a
DTXSID80166017,4e49df56-0b64-4acd-bd6e-2667b6651d6e
DTXSID80166017,b40dd177-9641-4f0c-916e-e3ec675a4db5
DTXSID80166299,6a388f58-9eab-4602-998d-ee37e78297aa
DTXSID80167529,cac4b9e6-778d-428c-a45e-95b969f82b8b
DTXSID80173802,b2c92c12-9bd9-4220-b38f-4acf66270136
DTXSID80173802,a74192a6-a15d-40f2-abff-0c7bd03cbbbc
DTXSID80175669,5e55ed3f-ec65-4ba6-a3e5-3ddfb2564c0b
DTXSID80177082,67f69d5b-54c5-4344-9888-84eed7819ccc
DTXSID80178014,360417d2-0edb-426b-af6d-44d808c72ec6
DTXSID80178574,3c79db9d-4e21-4675-bd6b-774d0e15c9f5
DTXSID80179147,ef530f4f-9750-4228-892c-eb57673c2c14
DTXSID80179147,c1754788-6d7f-462d-b5f1-932559df4212
DTXSID80184211,3651d9ea-0162-41fb-8308-51aa9a922722
DTXSID80184211,3b4e134a-8367-4cb1-909c-0f916e999c46
DTXSID80184211,67f8ab57-0572-4bb5-8bee-2ebdb44788bd
DTXSID80184211,156e3ae5-4fe4-4735-9c29-b6dac1d7fbe9
DTXSID80184817,d6659f3a-9708-439e-976f-1bd98f43392b
DTXSID80186078,8e4924b8-e680-4d85-86b9-1213a4cbda99
DTXSID80189307,3ed27848-c695-4d85-a31b-328e3a326205
DTXSID80194653,37b84200-2207-48f5-a2ab-5123047286ac
DTXSID80195908,dfde2281-25fb-4f3d-866d-7002091472ad
DTXSID80197326,e13f1200-4620-4a9f-8ad4-c360fd13b50c
DTXSID80197568,2d5b029b-197e-45a0-8696-ebab11b2332e
DTXSID80197568,2edc5fdd-27ef-4967-96bf-5e579ff9b0f5
DTXSID80197568,b43bcab8-802b-4d66-aabb-6f1595c864e7
DTXSID80197629,337c12f4-fa6c-4b68-ace8-9b853f1eb5e4
DTXSID80197689,7ca0d4f3-6fb6-4b0f-bc29-60d663961970
DTXSID80199002,4e051eea-13d7-4846-9777-6c3a57435d9c
DTXSID80199022,84ddf869-b816-4f1a-9677-013ba8e19b83
DTXSID80199300,48d79878-5a4a-45b6-b3f2-bcac5f927b3b
DTXSID80199406,96042c21-9168-483d-bc8a-8eb9c1a1d053
DTXSID80199406,c6d8de01-7582-43ae-9b81-2e5f2f7bfb94
DTXSID80199860,978ff2cb-d23a-417d-8f86-e88ec361570d
DTXSID80199865,cb650ac5-3bc3-4d42-8593-a316087bc43f
DTXSID80199966,d0212206-864b-49eb-9512-0ad74e9b5b6d
DTXSID80199966,755a3ac1-32ae-4a20-9ac9-02ee25777cf0
DTXSID80200324,c2ebbadc-8428-4344-b194-8be49de0103a
DTXSID8020090,885811a5-2df0-4d01-aded-524ba057b678
DTXSID8020090,511cc1dd-73bd-452c-a5fb-b346dc880a29
DTXSID8020094,62759469-c28d-4ad5-bbd3-147dd0f0c75d
DTXSID8020094,a97d97a6-1368-4948-9749-9ff6e9ac2e08
DTXSID8020094,4bdd5f99-4ae9-4e11-b5fe-0213792ecd75
DTXSID8020094,1dd9c6e3-4058-4def-a3d3-f42c751c3680
DTXSID8020094,7c6000ec-b464-407f-bc44-39abcbebc040
DTXSID8020127,3536763b-4768-45c9-9d0a-4fac67aaa068
DTXSID8020202,c5adf681-6b10-453a-9145-de05b3ab1b2c
DTXSID80202202,c468c138-1871-4c59-be6c-482de83bf4c8
DTXSID8020333,172cb541-eb17-4e9b-b686-79b9a82b6297
DTXSID8020333,eecec051-54b6-45d8-8f23-d695213122a2
DTXSID8020541,f19b43da-6253-4fe3-8aae-b212c90ded29
DTXSID8020541,cd8f1e8b-cac8-4101-b59c-daec3adc2893
DTXSID8020549,62565a95-5487-45c3-b762-6f4975fd3537
DTXSID80205596,3f6ed3e2-d20a-4b50-bad2-5d095cd509a0
DTXSID80205839,62889866-2e94-4e16-a5e8-adc8afed0efa
DTXSID8020620,1c829dca-156d-4344-a27b-748ab4e2c460
DTXSID8020620,fb1fa28c-8b4b-4ac1-a5f3-f030d0d6aacf
DTXSID8020620,9e651a3c-d164-4612-b36d-5cc0c2585b95
DTXSID8020628,43f26ed2-1bb1-4aa0-a939-2defe7cc0816
DTXSID8020674,54496139-add6-4d20-93f3-f048d814a978
DTXSID80207217,aedab7b5-e2aa-45a7-8951-03edfd05a5f5
DTXSID8020755,d61aac3d-bbd1-4832-80f1-51944a60133b
DTXSID8020757,db12964c-06bf-4271-a2b9-5e67cf5737e4
DTXSID8020759,be5c1933-91a6-4f34-97cb-d7ff9c7d710f
DTXSID8020830,38f71af9-4680-4561-a072-11ba7e0c3415
DTXSID8020915,49c066d8-39f9-4789-83dc-25c9b2087dca
DTXSID8020961,d745ddd0-0fc7-46d2-8dbb-5f55f9cdc964
DTXSID80209993,7dbfd37f-0107-4458-a85e-869463e55888
DTXSID80210024,a1ab17c0-7662-49cc-9af9-5c78247f4d97
DTXSID80210201,4cea2df0-0a66-4c4e-a168-1081399f8a8f
DTXSID80210387,183f4ba6-8406-4771-8ad5-9b66dc3c6bbb
DTXSID8021060,e8f4ad30-0a4d-4590-b9b4-6573878a2aaf
DTXSID8021062,60c8e5a0-d560-464c-95f7-792a739ac9e2
DTXSID80211152,7303ca03-9f76-4290-8104-908f1f32140f
DTXSID80211652,f025ff13-0b00-4c3b-a8cd-12ac64f33f45
DTXSID8021309,bb047d03-b1f2-4fcc-9dcf-cf618371eb47
DTXSID8021309,b15a1270-02a5-487c-b254-94deb0fca11e
DTXSID8021309,41175ae3-822f-4f7a-ac63-086ae06ecd8a
DTXSID8021309,7c208bb3-0de5-469c-9ab9-57917bd042c3
DTXSID80213196,840fbb0b-a5e3-47af-871d-ade6432255ee
DTXSID8021355,b3b9e84e-34b6-4cee-89d4-e1bbc4d3fec2
DTXSID8021359,aac41158-0716-41dd-a7dd-f42ddd761afc
DTXSID80214305,401f8134-c3e5-4827-82bc-0550dfeddf7e
DTXSID80214305,54f69e70-b5f7-47d3-a111-49a5faaad22c
DTXSID80214800,f26bfc7a-dccc-4749-bef4-823bccfcd80e
DTXSID8021484,c5e93d79-6900-48c1-b215-d0af7922e937
DTXSID8021515,a6701b66-88fc-4bb3-902a-862b64d2a318
DTXSID8021515,2e34cc4c-5d83-4657-9482-b15dff09ff3a
DTXSID8021517,b4862b21-fb97-4435-8856-1712e8e5216a
DTXSID8021640,0a06c083-e848-4a50-9524-7332c4f56173
DTXSID8021642,e20fed4b-182f-4297-b902-0590bf14d211
DTXSID8021642,5bee11e1-a566-4feb-b5b9-96bd901d169d
DTXSID8021642,85940927-468f-453d-864a-7a50b48d73f1
DTXSID8021644,d7f0ab2f-aa37-4772-9d69-7cd0066213bd
DTXSID8021690,adc0da7a-16fe-4aa0-91af-923d79fdef7c
DTXSID8021690,cf186b91-5466-4ccc-bdbc-c5f769d144d1
DTXSID8021777,94be8ec0-b1b1-4fe2-84ed-df6ea30e30dc
DTXSID8021777,7c23bbfc-0490-442f-9b5b-f01f3d75489a
DTXSID8021777,7b83a06d-cdc8-4d4e-93cf-47a34fc5d572
DTXSID8021804,3cf2d95c-851a-4e66-bd62-36050c1aa8dd
DTXSID8021804,2fca7a04-8c39-4eab-a6ad-ef3c23b982e5
DTXSID8021939,8ecc8c9d-bc0f-41ee-a428-34fddb3d6636
DTXSID8022111,b0bd6bdd-abbf-4e6d-9e19-e1881da11d7a
DTXSID8022111,a8c37f6a-1901-42ad-a523-be6d538ceb94
DTXSID8022111,663e9868-cc9b-478e-9a45-6f863e3292db
DTXSID8022117,9787fdcd-9294-4cc6-a8dd-17fffee5c63f
DTXSID8022117,2e22fd39-f31e-4448-a323-c57fa197b954
DTXSID8022117,e54b9b00-a87f-4de4-bd93-094a35609f2a
DTXSID8022161,5d59adb3-45e0-4cc1-ac54-a78ed8bacbcf
DTXSID8022161,0a5ee510-fc99-409c-839c-cea17d41213a
DTXSID8022167,ec31a254-074f-4e49-ac73-746464022306
DTXSID8022292,3e5984b7-be72-4a1e-85ef-60dbe3787246
DTXSID8022327,a9c72e7b-6b77-4df1-9f59-aa2c4a82e06a
DTXSID8022329,33fadd78-cabd-477d-88be-9890da9f4546
DTXSID8022371,1c38b00d-96b6-47fe-99f3-b2f0f189d067
DTXSID8022371,a836270a-a85f-4e82-bae1-200e623cacda
DTXSID8022377,87a35077-5d37-4869-9b91-cfb5de4f4739
DTXSID8022400,dc66a27b-6a32-4333-916e-8a6429deb984
DTXSID8022400,743c7e9d-2fde-4035-a452-bc39dbf2eed1
DTXSID8022400,e5db5572-4aeb-4ac6-9563-7e42845dda87
DTXSID8022406,fea34025-7482-4f7f-8c18-98dce904c349
DTXSID8022406,5bac72c9-7905-41e3-b559-53f41a1636ce
DTXSID8022450,55c36c3d-5cbb-4080-b547-5c5ef76dce6e
DTXSID8022452,00d3d1af-353e-4c86-a4ae-ba79e4b82987
DTXSID8022531,3dd0c866-0649-4ef5-8fb2-de1ea0b976c2
DTXSID8022583,8f7a6394-ef7f-4069-a74c-1b1ca0e52358
DTXSID8022585,26c2dbba-3dd2-471a-8a04-92d913c27bb7
DTXSID8022610,017b49cf-249c-4be0-a967-2134dfdd8e2d
DTXSID8022614,0b652dbd-a7e3-4bc5-8ef9-e157e439d480
DTXSID8022614,7ecbcd45-335b-4677-9f1b-925e6f66be87
DTXSID8022618,ec3aa314-da9b-4017-b9c1-47c719a5711b
DTXSID8022618,37448afb-3023-43be-ba6d-7a7e16706465
DTXSID8022666,43a0944a-e13b-4a75-9ec8-d0b94cf2032b
DTXSID8022666,b56acae6-f7fa-46fc-9587-e3c5571532b3
DTXSID8022668,964cc436-f18e-44f8-a3b1-fa5b983203de
DTXSID8022668,6f64d5df-8eb2-455f-8890-176137a4b9c8
DTXSID8022741,13e14526-d2e9-42b3-a80a-2294f3cfeea6
DTXSID8022822,46685cdd-75f9-4f41-90a1-5299054efa50
DTXSID8022824,e29c225a-09ea-4052-9324-424dc2c2861b
DTXSID8022824,0361524c-2cc0-4859-aa65-24ab713b7e05
DTXSID8022824,6bcc4c3d-4733-4f7d-a55f-50f65f2f25cb
DTXSID8022826,62e5d7a7-4e85-4e7e-a077-fb540c588f77
DTXSID8022826,e738dc60-2c15-423b-a9f5-e7b14e4bf176
DTXSID8022826,74c78b15-aa8c-4f54-bad4-f768953f2ad9
DTXSID8022876,cb4d18d6-adb6-4a35-9734-a26c92e94e89
DTXSID8022876,12180934-6156-40f3-8fa7-a4386f3f49f4
DTXSID8022901,8074e160-a67a-4a7d-a5a4-6eb18a0a8110
DTXSID8022909,21f8c156-9e0d-445b-992a-34a1084fa819
DTXSID8022951,f31a3875-b1d0-455d-90b6-a48fd00219cc
DTXSID8023006,fce10181-e6ba-4205-a016-8140c55752ec
DTXSID8023006,6d96a044-2b16-4563-b166-a287c974a4b3
DTXSID8023054,0b4cba0a-317e-4b1d-9b83-acd5e2ccddd8
DTXSID8023054,10ab5ce4-f9a9-449a-8958-45edd65e5de6
DTXSID8023054,ac642b4c-49b2-4ded-9c31-d9b25a2b745b
DTXSID8023058,5177fbcf-6b58-46de-aab8-ef95a4b49941
DTXSID8023058,c62580f6-b224-496d-9378-de033c44a4a5
DTXSID8023131,d35e1fbb-0154-44b7-ae69-84c647200545
DTXSID8023135,4962073b-a0f9-486a-b236-3b7ea221c908
DTXSID8023137,13bb05c5-3220-44a8-b610-cb2461020a09
DTXSID8023185,ff4db03d-8f56-498e-aa2b-8bf9345ce8cb
DTXSID8023187,a5a97fd2-e2c7-4ba1-808e-3f276c8c4247
DTXSID8023187,63985173-50cb-48ae-9b53-d85fbaaa418b
DTXSID8023187,21fa3d49-3d30-4185-9fbb-63036c10e433
DTXSID8023187,f2233a76-f7bf-4f34-b151-735ce9e1a3d1
DTXSID8023189,92ec01d0-f2bb-4a67-ac5b-03af8b90e059
DTXSID8023214,24ff6494-84f0-4437-8fbe-b72d4d73e480
DTXSID8023216,fde010e2-12e8-44cd-a752-692af5cca378
DTXSID8023264,db66bfda-2df9-4747-8ed1-35530c5a876f
DTXSID8023264,98dd12df-bf6c-4df4-935b-cb4849cff23d
DTXSID8023268,b334ebbc-ef6e-4981-be23-bd25ac788719
DTXSID80232882,10ff4de8-e6ff-43b5-b36c-ddb8beabdee5
DTXSID8023343,af71f4ae-ad1c-4859-931e-0d80fc7eaebb
DTXSID8023345,e66cd36e-68ef-4f5f-ae68-690a78bc7175
DTXSID8023393,08b8427a-8a34-46d4-8dc7-8aa722ee475c
DTXSID8023393,48a3920b-ed64-40ba-b260-141eb828ceb0
DTXSID8023395,b6ec93b4-df0b-40b9-a234-a39f3eb91392
DTXSID8023397,e5b3a67b-aa0e-463e-afe1-633cb87c6dd3
DTXSID8023428,e80bb7eb-a499-49cf-87e5-1bbc22e9e671
DTXSID8023474,2284b7a4-47e7-4593-8b58-85ca0bb2c3f0
DTXSID8023476,50ed6af2-235f-4be1-b8b5-5fb556d1079c
DTXSID8023476,624aadae-ebbc-41f6-9edf-f24b3567c813
DTXSID8023509,b65fd2fc-9a06-4341-92b3-b756f7b0e6a9
DTXSID8023509,6b429142-94a2-4109-9cea-c06e8e427589
DTXSID8023509,d277c0ac-1e1b-47c6-98e0-306962ed056d
DTXSID8023551,667664ce-bcea-40e0-8497-449db20fe04d
DTXSID8023557,155f8547-212d-41b3-aa02-ec752028332f
DTXSID8023559,bc9979c4-d0fa-49e7-ad61-77be2de4e15d
DTXSID8023632,25e67e62-688c-4288-97c3-ba60f6170e9c
DTXSID80236320,c0fef09a-cd63-497e-994d-ecd0a83baf04
DTXSID8023636,60dfb68b-b88b-4b71-9d45-8d569038da1a
DTXSID8023636,34a7e4d1-cf4d-4f87-ade0-f539253a974c
DTXSID8023636,3d946990-b092-45ff-948c-2d4389fb4504
DTXSID8023636,9c186760-34c9-43f5-9565-2825761fa15a
DTXSID8023636,607402ca-e309-46b2-be28-2b78ab5c3122
DTXSID8023688,23da6f37-c2c5-438f-be70-44e71b2497e5
DTXSID8023715,653d8c90-3633-4b67-a336-66a1fadc0b74
DTXSID8023715,3cbafcaa-6435-40a0-adf5-e2aa832cb6a7
DTXSID8023717,88af77d3-f15f-42ff-a89a-0ced3e14a4b1
DTXSID8023717,fb2d92c2-f138-49c6-9c6d-ae6f4f044779
DTXSID8023846,1af4321a-ddd3-4779-8879-996dfe38f4eb
DTXSID8023848,5fb2e686-cbee-4f1d-9fc9-707214b64d4f
DTXSID8023848,c5483917-7297-40a1-960e-409d2de85756
DTXSID8023848,ca82007f-db0b-421f-826a-fb9c2653b39e
DTXSID8023890,89106771-b09a-437f-8790-e11d9b329a60
DTXSID80239331,307be559-ab5f-4283-b1be-25a8d1d1f58f
DTXSID80239331,ccc8a46c-1180-4022-b523-e12dcac2868d
DTXSID80240528,5fd65f49-d329-4b13-ac23-4f140f4c96d1
DTXSID80240528,4cfe1f8a-cc66-4efe-a233-0da619e0f5b7
DTXSID8024151,6e8a41a0-37a1-4171-a721-f589e67fda4e
DTXSID8024159,6aa066f7-a607-4c9d-95bd-bbf6fee99b49
DTXSID8024159,44444f7d-ada6-4225-8607-fad901fe2e70
DTXSID8024238,cb574070-4e04-42b4-bb9f-636e5477afc1
DTXSID8024238,1c4a7916-cebf-422d-8c35-eb9161f1325b
DTXSID8024238,84cef46d-4116-4cf7-9c47-ac00898b79ba
DTXSID8024280,cf31d2c4-125b-45b1-8483-cf58312bccf8
DTXSID8024280,c55f2b17-a0c9-493a-ac90-8b5dc30fe1c3
DTXSID8024280,732ae464-cf76-4ef8-8cc6-315b4a97676d
DTXSID8024280,5ce5adf7-5264-49a6-b709-22932308b506
DTXSID8024280,eb8313a8-5b53-4d42-8d6e-758b14b92ea4
DTXSID8024315,641d2571-16d9-4fc5-be85-039460fc74e8
DTXSID8024315,2f927936-fbbe-4e92-a814-668eff0c02d4
DTXSID8024315,ebde3e11-0ec5-462d-a402-0912b4f6783a
DTXSID8024317,44e8b777-03b2-47e2-9639-6b7a72720168
DTXSID80243352,d4864482-0078-4b12-8b73-50d13421beaf
DTXSID8024498,a1ba4586-e54d-47a1-8260-845744ab05ee
DTXSID8024498,8c5574cc-785f-40a7-b766-88560b9714b0
DTXSID8024523,d496ecb2-40da-4cb0-91fc-14b4670ec70b
DTXSID8024573,900d818b-7121-465c-9503-fa844adf0dda
DTXSID8024573,d48457df-f325-4f2d-8759-5b016c835975
DTXSID8024733,5707f76c-ef13-4c97-9058-7f4525390215
DTXSID8024733,23c0b469-8100-4b5e-a136-6a11e4eb24a4
DTXSID8025040,ee51bca0-44c0-45ed-ad2d-b46a5bb955f9
DTXSID8025670,35640c72-bae8-42c8-84d1-a82e64486f70
DTXSID8025670,a85536f3-1bf8-4beb-906e-62e6dc5a2a83
DTXSID8025670,753c7c99-032f-46ca-b0d9-c2aa8f837ef7
DTXSID8025670,43c5f2d3-7888-4792-a155-8ec67c1ba84f
DTXSID8025678,315745cc-ccfc-4746-ba44-0b3413e34b3d
DTXSID8025961,619b351e-6dca-4f0a-adc1-1d692762fbac
DTXSID8026016,5f1ff97c-71cf-4814-a45b-d776c838a145
DTXSID8026016,d98d8224-67b4-4ee8-9ade-0a942709483a
DTXSID8026064,c964323d-8079-48fc-9352-f3bb90afee6c
DTXSID8026064,5ea67c39-4c08-46ba-9cb4-2e4a91cf06ba
DTXSID8026064,411f92fd-6db1-4e7a-a3e0-e84ebc309d33
DTXSID8026064,5d587077-68fe-4666-afb5-545cd95cd1ae
DTXSID8026068,464be134-9595-4e63-a138-a502a0c460ab
DTXSID8026068,124f4f60-8d03-4eec-af5a-0b3bee191416
DTXSID8026068,4b833e20-73bb-449a-8096-34b215d3c9ba
DTXSID8026224,38145532-16a7-476e-8c9c-f3501af459df
DTXSID8026228,b4095a99-962c-4344-8bbc-e468a8acc1eb
DTXSID8026228,92edb418-eee1-4dc0-a1e4-29cf8dba6d8f
DTXSID8026305,3e507e0f-8f04-4c54-993c-0252d772d31b
DTXSID8026307,5b30f894-8122-408e-b24f-550f4e7aef59
DTXSID8026307,edf962db-11bf-4e48-abb7-97051867e06d
DTXSID8026307,5057df41-835b-4afb-98c8-ba854885bc05
DTXSID8026307,3295ba69-f987-4b5e-88df-c975a4fd9204
DTXSID8027169,e6739bcf-1e21-439f-9ad8-54ae2673ba90
DTXSID8027373,4e25a42b-cc45-49b5-bbd4-b4ed48674c9b
DTXSID80274404,83ce4772-4e1f-4078-b81d-bbf30f173d8b
DTXSID80275719,c4b2b5f2-d7ad-4fa3-a5ea-8fd85df76c67
DTXSID8028000,c787ddfb-5697-417c-97fd-3736b7ef941c
DTXSID80285959,e91e70af-224a-4354-a490-7635201910c6
DTXSID80289730,319008f9-639c-4462-bd69-462c8f50e84f
DTXSID8029105,d641ba41-8f4b-4bf7-8132-a1c998369a99
DTXSID8029105,b9298df6-41a9-4327-b56a-c19061a5c06e
DTXSID8029600,e65d1c73-5b62-47c9-be38-01afd1a8d7b0
DTXSID8029868,7378e6ca-40fd-4aaa-b504-e26c5f7e07d3
DTXSID8029868,7874166b-7c34-46eb-aeaa-ec4854f1a7a3
DTXSID8029868,1a47b4a9-ffb4-4662-944d-b1d2243974b8
DTXSID8030760,dfc8ed58-e483-4394-9c76-43497afbb7c0
DTXSID80307685,cb7033b7-0b57-4ca6-94ed-072c9e781e1a
DTXSID8031077,45bae81f-7b6f-4e55-8013-6ca46810ae35
DTXSID80312875,400a06e9-5ab8-431b-ba60-689a05dde624
DTXSID8031863,9044d06c-1ce8-4870-8199-c4201a1b7de7
DTXSID8031865,3579404f-b0a1-4815-b470-b8c2e842be8d
DTXSID8031865,04e93690-0b4e-4fdc-8907-68b00530aee3
DTXSID8032623,6522ff46-74b7-461c-89ce-15a8afd4fc7b
DTXSID80331147,47534952-c9c5-4ef1-a76f-8a76c74f11cd
DTXSID80331400,e03cc361-214e-40ee-a30c-2ebd39dc2c06
DTXSID80331400,2d43ac7d-4fc6-4972-ac48-62a4bd66a210
DTXSID80331400,3a8be161-7fd2-470a-968d-6f3ef4b445aa
DTXSID80331440,0ce19926-aaad-4b0d-a55c-cf51f3e77c60
DTXSID8034372,051266c2-d444-4d7f-995a-f0cfd16a2182
DTXSID8034580,e998c8c8-155b-4781-ad14-5b77baaf1b88
DTXSID8034580,9dd0630e-1897-4812-9ee3-efdba012368c
DTXSID8034580,8f40f920-952d-4a73-94f6-ca78519662cc
DTXSID8034588,4e360157-5695-4c3c-8ada-f92d2534d858
DTXSID8034611,cdb3c99f-5cda-4bc5-9dbc-c13a03cd67d9
DTXSID8034665,84403b37-b13b-4d4e-a368-f7d2d9732b86
DTXSID8034669,596303d9-36d6-4282-8b6a-1b1d00dd010c
DTXSID8034792,f9921fb2-2e57-4628-a1ff-5114132c80e8
DTXSID8034823,2ae201c0-312a-4c3c-bf00-625769560c06
DTXSID8034877,42451cc8-12b5-4dba-90a7-12766721a7de
DTXSID8034956,35783f66-2114-42d6-90ea-1324862f78e1
DTXSID80349969,3f73c96b-41f9-4476-bf05-837ad197a115
DTXSID8035001,c30759a4-48a1-43ab-9d55-daaffefc5b4a
DTXSID80350176,a5bfb1ad-ecac-4eaa-a9ed-07514465259b
DTXSID8035180,28702bb1-5931-49b4-b061-46ffbecba4c8
DTXSID80359548,7268134f-adc4-46f7-98b7-b0fb1c8b9032
DTXSID80359548,3d17fd48-e0dd-4e20-8dfc-0cb0dc97baec
DTXSID8036499,a6fe834f-a6bd-4493-a18b-020ed04ed07f
DTXSID8036732,87970657-e935-4d7a-84a1-85472c2b9c07
DTXSID8036788,623fc5b9-976d-4953-a47f-1aaf5875de0f
DTXSID8037128,74ea597f-9e4f-4dc8-ac4c-d909d97a37da
DTXSID8037592,98ecdbc6-cec7-490b-a3e8-6d638278e1e5
DTXSID8037592,2adb6a67-83ad-4758-83e1-592e3765002d
DTXSID8037594,17896f55-996e-4deb-af24-c62249a17c2f
DTXSID8037596,180f7232-79cb-46d2-8251-bdb2776adad8
DTXSID8037596,51b8c4b5-4d86-4ddb-8119-08408a6464fd
DTXSID8037596,e8f300a8-db76-4752-863b-76af3c8c7cf6
DTXSID8037598,6e13d0e9-08c7-4e51-9452-dd3861d00b6b
DTXSID8037677,b1e186d7-df25-4e5d-befa-9c478dd6650f
DTXSID8037704,3302a5ca-d4ae-44b3-bab2-a7803dbe0be0
DTXSID80380751,8e3321f6-5db5-4e3e-b40a-aa7c7ad4b385
DTXSID8039241,ec071cf1-e476-48ec-a2c7-1d046c32faff
DTXSID80403631,5c5815b0-197a-4f97-af28-3a3270a22d8e
DTXSID8040436,91e75aca-c27e-4997-b18c-4d399298fe29
DTXSID8040484,58d97f4a-9533-4356-874f-3be044f20133
DTXSID8040484,1a7e256d-b6ff-412c-9a6f-0c9af1f7e90f
DTXSID8040646,72962d39-d502-4185-9bcd-6b874b297968
DTXSID8040692,a4545742-d659-4826-83b6-2dc0b927ee07
DTXSID8040698,992e7dea-0374-4263-8a06-09aa827acd0d
DTXSID8040698,7ab8572c-7bfa-43a1-b23f-31ba12602d10
DTXSID8040727,06a8e22f-d57c-4f0d-9db3-466d1ba6cc61
DTXSID8040931,1a266e6c-0f03-4ad4-820d-8a8fe5c7120e
DTXSID8040933,fcbd8ac8-4247-478b-bb6e-f9a882562466
DTXSID8041030,d453715c-03b5-4f09-8654-f444893ada90
DTXSID8041030,1aac3ca1-920c-404e-8063-d5251152797e
DTXSID8041032,5d87f7dc-4127-4e5b-8387-a5417ed55be6
DTXSID8041111,0f95e151-d3fd-4719-b4aa-1dca8f534838
DTXSID8041111,6af79ad2-993e-48c6-a6b1-06e289110af0
DTXSID8041117,d5f43cd7-f1d2-4dfc-92a9-4618476e7b43
DTXSID8041292,468f6365-4405-462b-b016-dddaecb501ee
DTXSID8041327,be3feafd-0e96-4d9b-9d15-8e442fcf3b87
DTXSID8041327,b3b29a37-37e2-4bfd-831c-912fc1d08108
DTXSID8041743,ebbc854b-94e5-4fab-8e36-a7afb1c2d7b2
DTXSID8041793,117d0b17-70f4-48cd-acb0-08dcb00c1552
DTXSID8041795,2c8941bd-4b71-48ac-8241-1753bd3a98bd
DTXSID8041797,60032713-ea8f-423d-8dbc-321b90a00ee1
DTXSID8041799,62c4f89a-ff47-41e2-a6f1-36ea8919bf68
DTXSID8041874,06bba00e-615a-4c4a-979d-92bc2bd11b15
DTXSID8041903,f5f2bba7-d3c9-4fc4-b1da-0538ffdb8ef3
DTXSID80420505,4ead9f57-d230-4bcd-b1cf-794967065201
DTXSID8042139,e4ad3121-1c57-40c9-bdfd-b88eae4fd0d7
DTXSID8042139,4cc502e1-fc62-47d0-a42e-a50a4dd9d968
DTXSID8042260,a8fe84bf-0f5e-43c0-852b-ca940505a80b
DTXSID80425873,a33f0524-b353-4dcb-80ec-f8b19f7a425a
DTXSID8043789,a31a2285-4632-4cbd-a382-8e6ebbe956ac
DTXSID8043789,7eaabf26-9409-4322-ad81-d77175a67ba8
DTXSID8044339,abbddadb-afd6-424f-b5ec-11f33d867dc8
DTXSID8044339,e2091f49-e0a1-4d2b-857c-799848d002be
DTXSID8045012,d6b364ad-bad0-4af2-b1ac-e8f1d69708b6
DTXSID8045012,4e538609-1f92-454b-bb98-c8d5988d3b07
DTXSID8045191,a15e67ce-1caf-4034-93d9-ba8ed3cbdcdc
DTXSID8045193,bcee7fb1-543c-41b5-a466-18914a3eacf0
DTXSID8045193,d087d0dd-e6b6-442c-b60a-e10c1436d260
DTXSID8045193,71027b03-23a8-4b6e-a864-120ef118ac10
DTXSID8045193,3f0bf534-e75e-48e8-9370-d0ccf681e29d
DTXSID8045193,1de4ead3-362b-4eea-bdb6-3f3243cec809
DTXSID8045195,f1fb9fe5-0e25-461b-8694-e1286a430fc7
DTXSID8045933,a8ca0941-ef28-4051-b0ea-0c7c64d13773
DTXSID8045983,5ac5f4f0-771e-4087-952b-1ee109d5b64f
DTXSID8045983,6f844392-62f9-4bb2-a5dc-ac6cc329870a
DTXSID8045985,d663049d-155e-48b1-ba83-ada4a2121ac5
DTXSID8045987,2542cff6-0710-41c5-802e-3a7aa1515f1e
DTXSID8045987,ef4d478a-b195-485b-9a78-dfc0cc401018
DTXSID8046038,09c67417-306a-4871-beef-71cbc915d113
DTXSID8046169,d9ead926-4745-4d9e-a789-6389df3277fd
DTXSID8046323,43abafe9-c607-4b62-975b-8a094d5d9fd0
DTXSID8046456,6d378c77-a1b7-4801-a5eb-fa13b7446dad
DTXSID8046749,9f118a42-9cd3-4795-9edd-9aae7f104dcf
DTXSID8046957,85dc1819-df63-46b9-bf73-914324dcea5a
DTXSID8047006,380320fc-f302-4be7-b864-45d74c6bf5b8
DTXSID8047006,bb714437-5cbb-409a-8060-45b5bde11e83
DTXSID8047139,e7fcfdcd-398e-4b7a-a6ee-8026f9e65cca
DTXSID8047399,a934abd1-1b4a-4dce-a56b-3b1de54e4a17
DTXSID8047503,34ab18fd-0a68-488e-8ad4-041504c14982
DTXSID8047553,d61c1fac-311f-4995-b9ee-a85726b19dfe
DTXSID8047896,a3c9c8d7-6ceb-4865-afc3-39b95e366dc5
DTXSID8047898,e7a3bbc7-1b07-4fe5-be3a-2fc50b81f595
DTXSID8048232,3040c2cb-e76a-469e-bfc2-7f001875dc2a
DTXSID8048238,103eaba1-de75-4cb9-b6c4-e48f436bd6b0
DTXSID8048238,7770ca8d-ac69-4006-81b8-4ea71f217475
DTXSID8048288,b04eb32e-561f-4e5e-a771-ebab8fdf9818
DTXSID8048369,e532f186-5803-41dd-a322-948f3fed4eaa
